family,run,episode,dt_dec,n_steps,n_bad_steps,hours_bad,n_tr,n_bad_tr,bad_tr_phase1,bad_tr_phase2,n_tr_phase1,n_tr_phase2,first_bad_h,final_P
single_phase_baseline,single_phase_baseline/seed7_6,4,5.111111111111111,1150,82,16.400000000000002,44,6,0,6,17,27,200.4,24.653708117714928
single_phase_baseline,single_phase_baseline/seed7_6,5,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,25.837447574427202
single_phase_baseline,single_phase_baseline/seed7_6,6,5.111111111111111,1150,12,2.4000000000000004,44,1,0,1,17,27,227.8,23.365145467883593
single_phase_baseline,single_phase_baseline/seed7_6,7,5.111111111111111,1150,29,5.800000000000001,44,3,0,3,17,27,89.2,26.89739884250327
single_phase_baseline,single_phase_baseline/seed7_6,8,5.111111111111111,1150,55,11.0,44,5,1,4,17,27,87.2,27.362071771633563
single_phase_baseline,single_phase_baseline/seed7_6,9,5.111111111111111,1150,62,12.4,44,4,2,2,17,27,79.60000000000001,28.07161909398451
single_phase_baseline,single_phase_baseline/seed8_1,0,5.111111111111111,1150,53,10.600000000000001,44,5,0,5,17,27,160.20000000000002,21.587636480292538
single_phase_baseline,single_phase_baseline/seed8_1,1,5.111111111111111,1150,26,5.2,44,1,0,1,17,27,161.4,26.78316564415268
single_phase_baseline,single_phase_baseline/seed8_1,2,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,27.87121463473008
single_phase_baseline,single_phase_baseline/seed8_1,3,5.111111111111111,1150,52,10.4,44,5,0,5,17,27,163.0,26.0303538561762
single_phase_baseline,single_phase_baseline/seed8_1,4,5.111111111111111,1150,53,10.600000000000001,44,5,0,5,17,27,160.4,22.849581324941298
single_phase_baseline,single_phase_baseline/seed8_1,5,5.111111111111111,1150,790,158.0,44,31,4,27,17,27,71.4,4.019142097757145
single_phase_baseline,single_phase_baseline/seed8_1,6,5.111111111111111,1150,38,7.6000000000000005,44,3,0,3,17,27,215.8,21.154697760884382
single_phase_baseline,single_phase_baseline/seed8_1,7,5.111111111111111,1150,10,2.0,44,2,2,0,17,27,76.2,23.25799533394753
single_phase_baseline,single_phase_baseline/seed8_1,8,5.111111111111111,1150,29,5.800000000000001,44,4,1,3,17,27,86.2,23.820388788592172
single_phase_baseline,single_phase_baseline/seed8_1,9,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,25.192762201785882
single_phase_baseline,single_phase_baseline/seed9_1,0,5.111111111111111,1150,48,9.600000000000001,44,2,0,2,17,27,220.20000000000002,21.003107216094673
single_phase_baseline,single_phase_baseline/seed9_1,1,5.111111111111111,1150,96,19.200000000000003,44,7,3,4,17,27,78.0,23.503164608468367
single_phase_baseline,single_phase_baseline/seed9_1,2,5.111111111111111,1150,41,8.200000000000001,44,3,0,3,17,27,200.4,24.431207694404687
single_phase_baseline,single_phase_baseline/seed9_1,3,5.111111111111111,1150,52,10.4,44,5,0,5,17,27,180.4,24.328814709773912
single_phase_baseline,single_phase_baseline/seed9_1,4,5.111111111111111,1150,65,13.0,44,5,2,3,17,27,80.4,21.33266157671433
single_phase_baseline,single_phase_baseline/seed9_1,5,5.111111111111111,1150,130,26.0,44,6,4,2,17,27,72.0,31.62198127211146
single_phase_baseline,single_phase_baseline/seed9_1,6,5.111111111111111,1150,54,10.8,44,5,1,4,17,27,87.2,22.660941735380145
single_phase_baseline,single_phase_baseline/seed9_1,7,5.111111111111111,1150,132,26.400000000000002,44,6,4,2,17,27,67.8,31.743774573443723
single_phase_baseline,single_phase_baseline/seed9_1,8,5.111111111111111,1150,82,16.400000000000002,44,6,3,3,17,27,77.2,31.99779190970304
single_phase_baseline,single_phase_baseline/seed9_1,9,5.111111111111111,1150,84,16.8,44,4,3,1,17,27,74.2,29.189671232270005
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_3,0,5.111111111111111,1150,16,3.2,44,3,1,2,17,27,87.60000000000001,24.409136027440155
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_3,1,5.111111111111111,1150,66,13.200000000000001,44,4,0,4,17,27,160.4,26.492218541543373
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_3,2,5.111111111111111,1150,53,10.600000000000001,44,4,3,1,17,27,60.400000000000006,27.105470706544477
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_3,3,5.111111111111111,1150,63,12.600000000000001,44,6,1,5,17,27,85.0,19.825529738044185
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_3,4,5.111111111111111,1150,73,14.600000000000001,44,6,3,3,17,27,60.400000000000006,30.288852812823038
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_3,5,5.111111111111111,1150,34,6.800000000000001,44,3,1,2,17,27,83.60000000000001,25.519989724596055
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_3,6,5.111111111111111,1150,50,10.0,44,3,2,1,17,27,82.2,28.389398878019193
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_3,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,28.544656538952303
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_3,8,5.111111111111111,1150,7,1.4000000000000001,44,2,1,1,17,27,88.0,25.721512443630132
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_4,0,5.111111111111111,1150,16,3.2,44,3,1,2,17,27,87.60000000000001,24.409136027440155
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_4,1,5.111111111111111,1150,66,13.200000000000001,44,4,0,4,17,27,160.4,26.492218541543373
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_4,2,5.111111111111111,1150,53,10.600000000000001,44,4,3,1,17,27,60.400000000000006,27.105470706544477
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_4,3,5.111111111111111,1150,63,12.600000000000001,44,6,1,5,17,27,85.0,19.825529738044185
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_4,4,5.111111111111111,1150,73,14.600000000000001,44,6,3,3,17,27,60.400000000000006,30.288852812823038
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_4,5,5.111111111111111,1150,50,10.0,44,3,2,1,17,27,80.4,24.65581333869388
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_4,6,5.111111111111111,1150,54,10.8,44,3,2,1,17,27,80.4,27.35992696062027
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_4,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,28.352466242033188
single_phase_baseline copy,single_phase_baseline copy/old_seeds/seed5_4,8,5.111111111111111,1150,13,2.6,44,2,1,1,17,27,86.80000000000001,25.40645690258345
single_phase_baseline copy,single_phase_baseline copy/seed3_1,0,5.111111111111111,1150,57,11.4,44,5,0,5,17,27,182.0,23.94821094228283
single_phase_baseline copy,single_phase_baseline copy/seed3_1,1,5.111111111111111,1150,56,11.200000000000001,44,4,0,4,17,27,166.4,23.394272399886876
single_phase_baseline copy,single_phase_baseline copy/seed3_1,2,5.111111111111111,1150,18,3.6,44,3,0,3,17,27,180.4,27.126579282194857
single_phase_baseline copy,single_phase_baseline copy/seed3_1,3,5.111111111111111,1150,48,9.600000000000001,44,3,0,3,17,27,180.4,22.023274207110717
single_phase_baseline copy,single_phase_baseline copy/seed3_1,4,5.111111111111111,1150,87,17.400000000000002,44,6,5,1,17,27,60.400000000000006,23.754062708301188
single_phase_baseline copy,single_phase_baseline copy/seed3_1,5,5.111111111111111,1150,683,136.6,44,29,3,26,17,27,75.2,5.874538735663461
single_phase_baseline copy,single_phase_baseline copy/seed3_1,6,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,27.524299404130737
single_phase_baseline copy,single_phase_baseline copy/seed3_1,7,5.111111111111111,1150,21,4.2,44,2,1,1,17,27,85.80000000000001,33.85439561296729
single_phase_baseline copy,single_phase_baseline copy/seed3_1,8,5.111111111111111,1150,113,22.6,44,7,3,4,17,27,73.4,27.980304327137276
single_phase_baseline copy,single_phase_baseline copy/seed3_1,9,5.111111111111111,1150,99,19.8,44,5,4,1,17,27,71.60000000000001,26.511521674830632
single_phase_baseline copy,single_phase_baseline copy/seed3_1,10,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,23.041366467446085
single_phase_baseline copy,single_phase_baseline copy/seed3_1,11,5.111111111111111,1150,7,1.4000000000000001,44,1,0,1,17,27,217.0,27.150780560850258
single_phase_baseline copy,single_phase_baseline copy/seed3_1,12,5.111111111111111,1150,126,25.200000000000003,44,7,1,6,17,27,84.80000000000001,27.526898728621124
single_phase_baseline copy,single_phase_baseline copy/seed3_2,0,5.111111111111111,1150,57,11.4,44,5,0,5,17,27,182.0,23.94821094228283
single_phase_baseline copy,single_phase_baseline copy/seed3_2,1,5.111111111111111,1150,56,11.200000000000001,44,4,0,4,17,27,166.4,23.394272399886876
single_phase_baseline copy,single_phase_baseline copy/seed3_2,2,5.111111111111111,1150,18,3.6,44,3,0,3,17,27,180.4,27.126579282194857
single_phase_baseline copy,single_phase_baseline copy/seed3_2,3,5.111111111111111,1150,48,9.600000000000001,44,3,0,3,17,27,180.4,22.023274207110717
single_phase_baseline copy,single_phase_baseline copy/seed3_2,4,5.111111111111111,1150,87,17.400000000000002,44,6,5,1,17,27,60.400000000000006,23.754062708301188
single_phase_baseline copy,single_phase_baseline copy/seed3_2,5,5.111111111111111,1150,684,136.8,44,29,3,26,17,27,75.0,5.836331101748902
single_phase_baseline copy,single_phase_baseline copy/seed3_2,6,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,28.205422980215253
single_phase_baseline copy,single_phase_baseline copy/seed3_2,7,5.111111111111111,1150,134,26.8,44,9,3,6,17,27,76.2,30.785059889973017
single_phase_baseline copy,single_phase_baseline copy/seed3_2,8,5.111111111111111,1150,130,26.0,44,9,3,6,17,27,76.80000000000001,26.512714588761682
single_phase_baseline copy,single_phase_baseline copy/seed3_2,9,5.111111111111111,1150,94,18.8,44,5,4,1,17,27,72.4,25.538290853459348
single_phase_baseline copy,single_phase_baseline copy/seed3_2,10,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,24.84261009478423
single_phase_baseline copy,single_phase_baseline copy/seed3_2,11,5.111111111111111,1150,9,1.8,44,1,0,1,17,27,216.8,27.284598157798765
single_phase_baseline copy,single_phase_baseline copy/seed3_2,12,5.111111111111111,1150,84,16.8,44,7,3,4,17,27,77.80000000000001,26.33366772843017
single_phase_baseline copy,single_phase_baseline copy/seed3_3,0,5.111111111111111,1150,57,11.4,44,5,0,5,17,27,182.0,23.94821094228283
single_phase_baseline copy,single_phase_baseline copy/seed3_3,1,5.111111111111111,1150,56,11.200000000000001,44,4,0,4,17,27,166.4,23.394272399886876
single_phase_baseline copy,single_phase_baseline copy/seed3_3,2,5.111111111111111,1150,18,3.6,44,3,0,3,17,27,180.4,27.126579282194857
single_phase_baseline copy,single_phase_baseline copy/seed3_3,3,5.111111111111111,1150,48,9.600000000000001,44,3,0,3,17,27,180.4,22.023274207110717
single_phase_baseline copy,single_phase_baseline copy/seed3_3,4,5.111111111111111,1150,87,17.400000000000002,44,6,5,1,17,27,60.400000000000006,23.754062708301188
single_phase_baseline copy,single_phase_baseline copy/seed3_3,5,5.111111111111111,1150,54,10.8,44,4,0,4,17,27,212.8,29.288591928948897
single_phase_baseline copy,single_phase_baseline copy/seed3_3,6,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,27.587538786986592
single_phase_baseline copy,single_phase_baseline copy/seed3_3,7,5.111111111111111,1150,25,5.0,44,2,1,1,17,27,84.80000000000001,34.76489440509397
single_phase_baseline copy,single_phase_baseline copy/seed3_3,8,5.111111111111111,1150,5,1.0,44,2,0,2,17,27,89.80000000000001,30.721355251570525
single_phase_baseline copy,single_phase_baseline copy/seed3_3,9,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,28.076890720867194
single_phase_baseline copy,single_phase_baseline copy/seed3_3,10,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,24.454228882146552
single_phase_baseline copy,single_phase_baseline copy/seed3_3,11,5.111111111111111,1150,8,1.6,44,1,0,1,17,27,217.0,26.633679245876984
single_phase_baseline copy,single_phase_baseline copy/seed3_3,12,5.111111111111111,1150,86,17.2,44,4,0,4,17,27,213.0,27.55924270060133
single_phase_baseline copy,single_phase_baseline copy/seed3_3,13,5.111111111111111,1150,36,7.2,44,3,0,3,17,27,213.0,26.51015414687724
single_phase_baseline copy,single_phase_baseline copy/seed3_3,14,5.111111111111111,1150,57,11.4,44,5,1,4,17,27,83.60000000000001,23.803015614072716
single_phase_baseline copy,single_phase_baseline copy/seed3_4,0,5.111111111111111,1150,57,11.4,44,5,0,5,17,27,182.0,23.94821094228283
single_phase_baseline copy,single_phase_baseline copy/seed3_4,1,5.111111111111111,1150,56,11.200000000000001,44,4,0,4,17,27,166.4,23.394272399886876
single_phase_baseline copy,single_phase_baseline copy/seed3_4,2,5.111111111111111,1150,18,3.6,44,3,0,3,17,27,180.4,27.126579282194857
single_phase_baseline copy,single_phase_baseline copy/seed3_4,3,5.111111111111111,1150,48,9.600000000000001,44,3,0,3,17,27,180.4,22.023274207110717
single_phase_baseline copy,single_phase_baseline copy/seed3_4,4,5.111111111111111,1150,87,17.400000000000002,44,6,5,1,17,27,60.400000000000006,23.754062708301188
single_phase_baseline copy,single_phase_baseline copy/seed3_4,5,5.111111111111111,1150,55,11.0,44,4,0,4,17,27,212.8,29.17992663103591
single_phase_baseline copy,single_phase_baseline copy/seed3_4,6,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,27.586125934600293
single_phase_baseline copy,single_phase_baseline copy/seed3_4,7,5.111111111111111,1150,16,3.2,44,2,1,1,17,27,86.60000000000001,34.702929108265685
single_phase_baseline copy,single_phase_baseline copy/seed3_4,8,5.111111111111111,1150,9,1.8,44,3,1,2,17,27,88.2,30.598688667692464
single_phase_baseline copy,single_phase_baseline copy/seed3_4,9,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,28.379288052057568
single_phase_baseline copy,single_phase_baseline copy/seed3_4,10,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,24.728848817369403
single_phase_baseline copy,single_phase_baseline copy/seed3_4,11,5.111111111111111,1150,6,1.2000000000000002,44,1,0,1,17,27,217.0,27.264879899023093
single_phase_baseline copy,single_phase_baseline copy/seed3_4,12,5.111111111111111,1150,86,17.2,44,4,0,4,17,27,213.0,27.453310636073734
single_phase_baseline copy,single_phase_baseline copy/seed3_4,13,5.111111111111111,1150,38,7.6000000000000005,44,3,0,3,17,27,213.20000000000002,27.046760160005853
single_phase_baseline copy,single_phase_baseline copy/seed3_4,14,5.111111111111111,1150,59,11.8,44,4,2,2,17,27,81.2,23.485326456869842
single_phase_baseline copy,single_phase_baseline copy/seed4_1,0,5.111111111111111,1150,28,5.6000000000000005,44,3,1,2,17,27,40.400000000000006,23.75132484673291
single_phase_baseline copy,single_phase_baseline copy/seed4_1,1,5.111111111111111,1150,54,10.8,44,3,2,1,17,27,79.60000000000001,27.171956011972966
single_phase_baseline copy,single_phase_baseline copy/seed4_1,2,5.111111111111111,1150,4,0.8,44,1,0,1,17,27,201.60000000000002,23.00573792886549
single_phase_baseline copy,single_phase_baseline copy/seed4_1,3,5.111111111111111,1150,136,27.200000000000003,44,8,0,8,17,27,181.8,24.031562065250732
single_phase_baseline copy,single_phase_baseline copy/seed4_1,4,5.111111111111111,1150,11,2.2,44,2,0,2,17,27,180.4,27.168889245045907
single_phase_baseline copy,single_phase_baseline copy/seed4_1,5,5.111111111111111,1150,805,161.0,44,31,4,27,17,27,69.2,3.4973132038952848
single_phase_baseline copy,single_phase_baseline copy/seed4_1,6,5.111111111111111,1150,127,25.400000000000002,44,7,1,6,17,27,85.2,28.403185513527042
single_phase_baseline copy,single_phase_baseline copy/seed4_1,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,28.006259688629044
single_phase_baseline copy,single_phase_baseline copy/seed4_1,8,5.111111111111111,1150,758,151.6,44,30,3,27,17,27,76.4,4.292220309403806
single_phase_baseline copy,single_phase_baseline copy/seed4_1,9,5.111111111111111,1150,25,5.0,44,2,1,1,17,27,85.60000000000001,25.67782566518565
single_phase_baseline copy,single_phase_baseline copy/seed4_1,10,5.111111111111111,1150,71,14.200000000000001,44,4,3,1,17,27,77.4,24.56010990399544
single_phase_baseline copy,single_phase_baseline copy/seed4_1,11,5.111111111111111,1150,87,17.400000000000002,44,6,1,5,17,27,83.60000000000001,29.496563400583256
single_phase_baseline copy,single_phase_baseline copy/seed4_1,12,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,23.4055400284791
single_phase_baseline copy,single_phase_baseline copy/seed4_2,0,5.111111111111111,1150,28,5.6000000000000005,44,3,1,2,17,27,40.400000000000006,23.75132484673291
single_phase_baseline copy,single_phase_baseline copy/seed4_2,1,5.111111111111111,1150,54,10.8,44,3,2,1,17,27,79.60000000000001,27.171956011972966
single_phase_baseline copy,single_phase_baseline copy/seed4_2,2,5.111111111111111,1150,4,0.8,44,1,0,1,17,27,201.60000000000002,23.00573792886549
single_phase_baseline copy,single_phase_baseline copy/seed4_2,3,5.111111111111111,1150,136,27.200000000000003,44,8,0,8,17,27,181.8,24.031562065250732
single_phase_baseline copy,single_phase_baseline copy/seed4_2,4,5.111111111111111,1150,11,2.2,44,2,0,2,17,27,180.4,27.168889245045907
single_phase_baseline copy,single_phase_baseline copy/seed4_2,5,5.111111111111111,1150,805,161.0,44,31,4,27,17,27,69.2,3.4927800083968914
single_phase_baseline copy,single_phase_baseline copy/seed4_2,6,5.111111111111111,1150,122,24.400000000000002,44,7,1,6,17,27,86.60000000000001,28.741196563009655
single_phase_baseline copy,single_phase_baseline copy/seed4_2,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,27.30987145113688
single_phase_baseline copy,single_phase_baseline copy/seed4_2,8,5.111111111111111,1150,104,20.8,44,5,3,2,17,27,73.0,25.835351520498143
single_phase_baseline copy,single_phase_baseline copy/seed4_2,9,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,25.64467761895958
single_phase_baseline copy,single_phase_baseline copy/seed4_2,10,5.111111111111111,1150,22,4.4,44,2,1,1,17,27,85.4,26.76884614462041
single_phase_baseline copy,single_phase_baseline copy/seed4_2,11,5.111111111111111,1150,93,18.6,44,6,1,5,17,27,83.4,28.301994118243076
single_phase_baseline copy,single_phase_baseline copy/seed4_2,12,5.111111111111111,1150,44,8.8,44,3,2,1,17,27,81.60000000000001,22.410458570871622
single_phase_baseline copy,single_phase_baseline copy/seed4_3,0,5.111111111111111,1150,28,5.6000000000000005,44,3,1,2,17,27,40.400000000000006,23.75132484673291
single_phase_baseline copy,single_phase_baseline copy/seed4_3,1,5.111111111111111,1150,54,10.8,44,3,2,1,17,27,79.60000000000001,27.171956011972966
single_phase_baseline copy,single_phase_baseline copy/seed4_3,2,5.111111111111111,1150,4,0.8,44,1,0,1,17,27,201.60000000000002,23.00573792886549
single_phase_baseline copy,single_phase_baseline copy/seed4_3,3,5.111111111111111,1150,136,27.200000000000003,44,8,0,8,17,27,181.8,24.031562065250732
single_phase_baseline copy,single_phase_baseline copy/seed4_3,4,5.111111111111111,1150,11,2.2,44,2,0,2,17,27,180.4,27.168889245045907
single_phase_baseline copy,single_phase_baseline copy/seed4_3,5,5.111111111111111,1150,61,12.200000000000001,44,3,2,1,17,27,78.80000000000001,25.51711707373457
single_phase_baseline copy,single_phase_baseline copy/seed4_3,6,5.111111111111111,1150,83,16.6,44,7,2,5,17,27,81.0,26.877075253613437
single_phase_baseline copy,single_phase_baseline copy/seed4_3,7,5.111111111111111,1150,6,1.2000000000000002,44,1,0,1,17,27,89.0,27.32446088462267
single_phase_baseline copy,single_phase_baseline copy/seed4_3,8,5.111111111111111,1150,777,155.4,44,31,4,27,17,27,71.8,3.295154494012575
single_phase_baseline copy,single_phase_baseline copy/seed4_3,9,5.111111111111111,1150,28,5.6000000000000005,44,2,1,1,17,27,84.2,24.80085072124352
single_phase_baseline copy,single_phase_baseline copy/seed4_3,10,5.111111111111111,1150,46,9.200000000000001,44,3,2,1,17,27,80.4,25.837450506631836
single_phase_baseline copy,single_phase_baseline copy/seed4_3,11,5.111111111111111,1150,61,12.200000000000001,44,7,2,5,17,27,81.0,28.194422734785036
single_phase_baseline copy,single_phase_baseline copy/seed4_3,12,5.111111111111111,1150,65,13.0,44,4,3,1,17,27,78.0,22.174489166535913
single_phase_baseline copy,single_phase_baseline copy/seed4_3,13,5.111111111111111,1150,57,11.4,44,3,2,1,17,27,79.2,26.592588425592197
single_phase_baseline copy,single_phase_baseline copy/seed4_3,14,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,31.176950953513366
single_phase_baseline copy,single_phase_baseline copy/seed4_4,0,5.111111111111111,1150,28,5.6000000000000005,44,3,1,2,17,27,40.400000000000006,23.75132484673291
single_phase_baseline copy,single_phase_baseline copy/seed4_4,1,5.111111111111111,1150,54,10.8,44,3,2,1,17,27,79.60000000000001,27.171956011972966
single_phase_baseline copy,single_phase_baseline copy/seed4_4,2,5.111111111111111,1150,4,0.8,44,1,0,1,17,27,201.60000000000002,23.00573792886549
single_phase_baseline copy,single_phase_baseline copy/seed4_4,3,5.111111111111111,1150,136,27.200000000000003,44,8,0,8,17,27,181.8,24.031562065250732
single_phase_baseline copy,single_phase_baseline copy/seed4_4,4,5.111111111111111,1150,11,2.2,44,2,0,2,17,27,180.4,27.168889245045907
single_phase_baseline copy,single_phase_baseline copy/seed4_4,5,5.111111111111111,1150,55,11.0,44,3,2,1,17,27,79.60000000000001,25.453757432597513
single_phase_baseline copy,single_phase_baseline copy/seed4_4,6,5.111111111111111,1150,110,22.0,44,8,0,8,17,27,89.4,29.495578483876734
single_phase_baseline copy,single_phase_baseline copy/seed4_4,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,28.30645004165268
single_phase_baseline copy,single_phase_baseline copy/seed4_4,8,5.111111111111111,1150,88,17.6,44,5,2,3,17,27,78.80000000000001,26.75310684300356
single_phase_baseline copy,single_phase_baseline copy/seed4_4,9,5.111111111111111,1150,6,1.2000000000000002,44,1,0,1,17,27,89.0,25.82381036342327
single_phase_baseline copy,single_phase_baseline copy/seed4_4,10,5.111111111111111,1150,56,11.200000000000001,44,3,2,1,17,27,79.4,25.876475988452768
single_phase_baseline copy,single_phase_baseline copy/seed4_4,11,5.111111111111111,1150,58,11.600000000000001,44,3,2,1,17,27,80.0,27.25396058994598
single_phase_baseline copy,single_phase_baseline copy/seed4_4,12,5.111111111111111,1150,79,15.8,44,4,3,1,17,27,75.8,22.362099971546307
single_phase_baseline copy,single_phase_baseline copy/seed4_4,13,5.111111111111111,1150,37,7.4,44,3,2,1,17,27,82.60000000000001,26.08333546941368
single_phase_baseline copy,single_phase_baseline copy/seed4_4,14,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,30.631759126721683
single_phase_baseline copy,single_phase_baseline copy/seed5_1,0,5.111111111111111,1150,16,3.2,44,3,1,2,17,27,87.60000000000001,24.409136027440155
single_phase_baseline copy,single_phase_baseline copy/seed5_1,1,5.111111111111111,1150,66,13.200000000000001,44,4,0,4,17,27,160.4,26.492218541543373
single_phase_baseline copy,single_phase_baseline copy/seed5_1,2,5.111111111111111,1150,53,10.600000000000001,44,4,3,1,17,27,60.400000000000006,27.105470706544477
single_phase_baseline copy,single_phase_baseline copy/seed5_1,3,5.111111111111111,1150,63,12.600000000000001,44,6,1,5,17,27,85.0,19.825529738044185
single_phase_baseline copy,single_phase_baseline copy/seed5_1,4,5.111111111111111,1150,73,14.600000000000001,44,6,3,3,17,27,60.400000000000006,30.288852812823038
single_phase_baseline copy,single_phase_baseline copy/seed5_1,5,5.111111111111111,1150,797,159.4,44,31,4,27,17,27,70.2,3.1497345601107014
single_phase_baseline copy,single_phase_baseline copy/seed5_1,6,5.111111111111111,1150,97,19.400000000000002,44,6,2,4,17,27,82.60000000000001,28.546487105162278
single_phase_baseline copy,single_phase_baseline copy/seed5_1,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,30.383522544757174
single_phase_baseline copy,single_phase_baseline copy/seed5_1,8,5.111111111111111,1150,25,5.0,44,3,2,1,17,27,76.2,27.241466589625837
single_phase_baseline copy,single_phase_baseline copy/seed5_1,9,5.111111111111111,1150,29,5.800000000000001,44,3,2,1,17,27,76.2,32.88120871555672
single_phase_baseline copy,single_phase_baseline copy/seed5_1,10,5.111111111111111,1150,17,3.4000000000000004,44,3,1,2,17,27,87.0,29.31740678634308
single_phase_baseline copy,single_phase_baseline copy/seed5_1,11,5.111111111111111,1150,9,1.8,44,2,0,2,17,27,160.20000000000002,27.365637435387782
single_phase_baseline copy,single_phase_baseline copy/seed5_1,12,5.111111111111111,1150,17,3.4000000000000004,44,3,0,3,17,27,130.0,32.27834525577505
single_phase_baseline copy,single_phase_baseline copy/seed5_2,0,5.111111111111111,1150,16,3.2,44,3,1,2,17,27,87.60000000000001,24.409136027440155
single_phase_baseline copy,single_phase_baseline copy/seed5_2,1,5.111111111111111,1150,66,13.200000000000001,44,4,0,4,17,27,160.4,26.492218541543373
single_phase_baseline copy,single_phase_baseline copy/seed5_2,2,5.111111111111111,1150,53,10.600000000000001,44,4,3,1,17,27,60.400000000000006,27.105470706544477
single_phase_baseline copy,single_phase_baseline copy/seed5_2,3,5.111111111111111,1150,63,12.600000000000001,44,6,1,5,17,27,85.0,19.825529738044185
single_phase_baseline copy,single_phase_baseline copy/seed5_2,4,5.111111111111111,1150,73,14.600000000000001,44,6,3,3,17,27,60.400000000000006,30.288852812823038
single_phase_baseline copy,single_phase_baseline copy/seed5_2,5,5.111111111111111,1150,797,159.4,44,31,4,27,17,27,70.2,3.126531655978232
single_phase_baseline copy,single_phase_baseline copy/seed5_2,6,5.111111111111111,1150,40,8.0,44,5,2,3,17,27,76.2,29.252199888243677
single_phase_baseline copy,single_phase_baseline copy/seed5_2,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,30.22684373784002
single_phase_baseline copy,single_phase_baseline copy/seed5_2,8,5.111111111111111,1150,19,3.8000000000000003,44,2,0,2,17,27,160.20000000000002,27.14664474808731
single_phase_baseline copy,single_phase_baseline copy/seed5_2,9,5.111111111111111,1150,46,9.200000000000001,44,3,2,1,17,27,82.4,31.44930202307224
single_phase_baseline copy,single_phase_baseline copy/seed5_2,10,5.111111111111111,1150,27,5.4,44,4,1,3,17,27,86.80000000000001,28.617546996774124
single_phase_baseline copy,single_phase_baseline copy/seed5_2,11,5.111111111111111,1150,36,7.2,44,3,1,2,17,27,84.60000000000001,24.7241689147411
single_phase_baseline copy,single_phase_baseline copy/seed5_2,12,5.111111111111111,1150,42,8.4,44,4,1,3,17,27,85.4,30.575786281645108
single_phase_baseline copy,single_phase_baseline copy/seed5_3,0,5.111111111111111,1150,16,3.2,44,3,1,2,17,27,87.60000000000001,24.409136027440155
single_phase_baseline copy,single_phase_baseline copy/seed5_3,1,5.111111111111111,1150,66,13.200000000000001,44,4,0,4,17,27,160.4,26.492218541543373
single_phase_baseline copy,single_phase_baseline copy/seed5_3,2,5.111111111111111,1150,53,10.600000000000001,44,4,3,1,17,27,60.400000000000006,27.105470706544477
single_phase_baseline copy,single_phase_baseline copy/seed5_3,3,5.111111111111111,1150,63,12.600000000000001,44,6,1,5,17,27,85.0,19.825529738044185
single_phase_baseline copy,single_phase_baseline copy/seed5_3,4,5.111111111111111,1150,73,14.600000000000001,44,6,3,3,17,27,60.400000000000006,30.288852812823038
single_phase_baseline copy,single_phase_baseline copy/seed5_3,5,5.111111111111111,1150,50,10.0,44,3,2,1,17,27,80.4,24.65581333869388
