final_P,max_Wt,wt_overflow,paa_frac_out_of_band,max_viscosity,visc_exceed,yield_kg,yield_gated,pivot_h,pivot_step,pivot_crossed,bm_max,bm_at_pivot,pivot_bm_threshold,arm,seed,starve_decisions,delay_h,handover_h,recipe_yield,recipe_yield_gated,recipe_pivot_h,delta_yield,delta_yield_gated
26.87535046681866,110259.7091079842,False,0.0243478260869565,83.01959012387843,False,3645.110654603769,3645.110654603769,65.0,13,1,2479.374345717681,1436.5361986580351,1349.0,dual,700004,8,40.0,80.0,3080.348454084633,3080.348454084633,65.0,564.7622005191361,564.7622005191361
26.148990252816773,108812.05670323277,False,0.0243478260869565,80.54224325899065,False,3509.052055802228,3509.052055802228,65.0,13,1,2298.1698814655415,1436.5361986580351,1349.0,time,700004,8,40.0,80.0,3080.348454084633,3080.348454084633,65.0,428.7036017175951,428.7036017175951
24.405104309403335,99532.98948170658,False,0.0243478260869565,78.24599478168992,False,3080.348454084633,3080.348454084633,65.0,13,1,2209.5267848697636,1436.5361986580351,1349.0,recipe,700004,8,40.0,80.0,3080.348454084633,3080.348454084633,65.0,0.0,0.0
27.43397290858906,105074.3131272952,False,0.0,94.3063183569642,False,3659.632479052756,3659.632479052756,65.0,13,1,2934.5221602630936,1368.7923863139092,1349.0,dual,700005,8,40.0,80.0,3937.44469399673,3937.44469399673,65.0,-277.81221494397414,-277.81221494397414
35.74626907094585,106724.49346226412,False,0.0,86.06145080138806,False,4638.391089326158,4638.391089326158,65.0,13,1,2709.5434103779826,1368.7923863139092,1349.0,time,700005,8,40.0,80.0,3937.44469399673,3937.44469399673,65.0,700.946395329428,700.946395329428
32.57187171804541,98277.68878526276,False,0.0,82.7886257440037,False,3937.44469399673,3937.44469399673,65.0,13,1,2368.2101706717904,1368.7923863139092,1349.0,recipe,700005,8,40.0,80.0,3937.44469399673,3937.44469399673,65.0,0.0,0.0
32.25605631921896,106923.64796411654,False,0.0,87.41995399853687,False,4330.385650583565,4330.385650583565,65.0,13,1,2745.347313746425,1399.5932569732022,1349.0,dual,700006,8,40.0,80.0,3814.490634432276,3814.490634432276,65.0,515.8950161512889,515.8950161512889
33.42482066123874,107547.95794731348,False,0.0,84.55784938309945,False,4485.181960110609,4485.181960110609,65.0,13,1,2547.10877931785,1399.5932569732022,1349.0,time,700006,8,40.0,80.0,3814.490634432276,3814.490634432276,65.0,670.6913256783332,670.6913256783332
30.51646937123507,97589.25194536832,False,0.0,81.02137701200567,False,3814.490634432276,3814.490634432276,65.0,13,1,2295.466110436927,1399.5932569732022,1349.0,recipe,700006,8,40.0,80.0,3814.490634432276,3814.490634432276,65.0,0.0,0.0
27.858134773421742,109248.3522324317,False,0.0,83.6554958569663,False,3783.940325734136,3783.940325734136,65.0,13,1,2557.9084241400465,1416.1777632031033,1349.0,dual,700007,8,40.0,80.0,3214.542161975602,3214.542161975602,65.0,569.3981637585339,569.3981637585339
27.6275910294088,108364.87562785992,False,0.0,81.37009926663062,False,3716.8497346574304,3716.8497346574304,65.0,13,1,2366.6123705207706,1416.1777632031033,1349.0,time,700007,8,40.0,80.0,3214.542161975602,3214.542161975602,65.0,502.30757268182833,502.30757268182833
25.47491711708965,98930.7983781949,False,0.0,78.65038718775305,False,3214.542161975602,3214.542161975602,65.0,13,1,2225.7634108132856,1416.1777632031033,1349.0,recipe,700007,8,40.0,80.0,3214.542161975602,3214.542161975602,65.0,0.0,0.0
27.20549465391588,113160.9945098233,False,0.0243478260869565,77.9054616157797,False,3774.999579665058,3774.999579665058,75.0,15,1,2389.431321756844,1406.9467838363985,1349.0,dual,700008,8,40.0,80.0,3170.9660693560727,3170.9660693560727,75.0,604.0335103089847,604.0335103089847
26.500618250292625,110894.26201849252,False,0.0243478260869565,75.78944030772725,False,3626.299928286256,3626.299928286256,75.0,15,1,2200.57478663702,1406.9467838363985,1349.0,time,700008,8,40.0,80.0,3170.9660693560727,3170.9660693560727,75.0,455.33385893018294,455.33385893018294
24.55994202201373,102115.83950663538,False,0.0243478260869565,73.09599998584383,False,3170.9660693560727,3170.9660693560727,75.0,15,1,2025.5573315977665,1406.9467838363985,1349.0,recipe,700008,8,40.0,80.0,3170.9660693560727,3170.9660693560727,75.0,0.0,0.0
27.84952542683229,113727.04590230822,False,0.0104347826086956,79.62957783676008,False,3865.421826718279,3865.421826718279,75.0,15,1,2516.844609877623,1434.497968002313,1349.0,dual,700009,8,40.0,80.0,3255.341934973364,3255.341934973364,75.0,610.0798917449151,610.0798917449151
27.33273627404512,112081.9277623173,False,0.0104347826086956,77.49484796827575,False,3751.3978892048376,3751.3978892048376,75.0,15,1,2331.318837805458,1434.497968002313,1349.0,time,700009,8,40.0,80.0,3255.341934973364,3255.341934973364,75.0,496.0559542314736,496.0559542314736
25.186895688114973,102596.1564165289,False,0.0104347826086956,74.74499448289141,False,3255.341934973364,3255.341934973364,75.0,15,1,2113.617260618764,1434.497968002313,1349.0,recipe,700009,8,40.0,80.0,3255.341934973364,3255.341934973364,75.0,0.0,0.0
29.134505175557084,106262.4116310953,False,0.0121739130434782,83.41693930562248,False,3795.873998194427,3795.873998194427,70.0,14,1,2482.9455783125586,1371.5857765457288,1349.0,dual,700000,12,60.0,80.0,3220.598084963421,3220.598084963421,70.0,575.2759132310057,575.2759132310057
28.77226629340317,105695.09988307848,False,0.0121739130434782,81.316124307524,False,3725.885747100277,3725.885747100277,70.0,14,1,2357.7006601970656,1371.5857765457288,1349.0,time,700000,12,60.0,80.0,3220.598084963421,3220.598084963421,70.0,505.28766213685594,505.28766213685594
26.552654055294298,96918.26746298627,False,0.0121739130434782,78.66324992592567,False,3220.598084963421,3220.598084963421,70.0,14,1,2157.481453377935,1371.5857765457288,1349.0,recipe,700000,12,60.0,80.0,3220.598084963421,3220.598084963421,70.0,0.0,0.0
30.66816871751179,110925.12239939212,False,0.02,74.57595817293009,False,4078.3298238351954,4078.3298238351954,80.0,16,1,2364.532060677143,1396.8005064938984,1349.0,dual,700001,12,60.0,80.0,3397.7368354873556,3397.7368354873556,80.0,680.5929883478398,680.5929883478398
29.803560373837332,109083.36567872352,False,0.02,72.57785427932963,False,3916.9100772009865,3916.9100772009865,80.0,16,1,2244.5387793836635,1396.8005064938984,1349.0,time,700001,12,60.0,80.0,3397.7368354873556,3397.7368354873556,80.0,519.1732417136309,519.1732417136309
27.32525806034864,102310.86389176417,False,0.02,69.35563963756798,False,3397.7368354873556,3397.7368354873556,80.0,16,1,1861.3488500764176,1396.8005064938984,1349.0,recipe,700001,12,60.0,80.0,3397.7368354873556,3397.7368354873556,80.0,0.0,0.0
24.730637568901443,101436.16172710576,False,0.0,100.88779365018952,True,3238.184773561206,0.0,75.0,15,1,3033.032068380642,1474.0091524869404,1349.0,dual,700002,12,60.0,80.0,3595.3705328490823,3595.3705328490823,75.0,-357.1857592878764,-3595.3705328490823
